id,x,y,z,width,depth,height,floor_count,density,type,roof,is_tower,macro_x,macro_y,micro_x,micro_y
3625,17.5833,13.5833,1.41,0.1433,0.1433,1.28,4,high,house,hip,False,17,13,3,3
3626,17.9167,13.5833,1.374,0.1433,0.1433,1.28,4,high,house,gable,False,17,13,5,3
3627,17.0833,13.75,1.466,0.1433,0.1433,0.96,3,high,house,gable,False,17,13,0,4
3628,17.25,13.75,1.449,0.1433,0.1433,0.96,3,high,house,gable,False,17,13,1,4
3629,17.9167,13.75,1.377,0.1433,0.1433,1.6,5,high,house,gable,False,17,13,5,4
3630,17.25,13.9167,1.451,0.1433,0.1433,1.28,4,high,house,gable,False,17,13,1,5
3631,17.4167,13.9167,1.434,0.1433,0.1433,1.6,5,high,house,gable,False,17,13,2,5
3632,17.5833,13.9167,1.416,0.1433,0.1433,0.96,3,high,house,gable,False,17,13,3,5
3633,17.75,13.9167,1.397,0.1433,0.1433,1.28,4,high,house,hip,False,17,13,4,5
3634,17.9167,13.9167,1.379,0.1433,0.1433,0.96,3,high,house,gable,False,17,13,5,5
3635,18.0833,13.0833,1.343,0.1433,0.1433,0.96,3,high,house,gable,False,18,13,0,0
3636,18.25,13.0833,1.325,0.1433,0.1433,0.96,3,high,house,gable,False,18,13,1,0
3637,18.4167,13.0833,1.306,0.1433,0.1433,1.28,4,high,house,gable,False,18,13,2,0
3638,18.5833,13.0833,1.287,0.1433,0.1433,1.28,4,high,house,hip,False,18,13,3,0
3639,18.75,13.0833,1.268,0.1433,0.1433,1.6,5,high,house,gable,False,18,13,4,0
3640,18.9167,13.0833,1.249,0.1433,0.1433,0.96,3,high,house,hip,False,18,13,5,0
3641,18.0833,13.25,1.348,0.1433,0.1433,0.96,3,high,house,gable,False,18,13,0,1
3642,18.4167,13.25,1.31,0.1433,0.1433,1.28,4,high,house,gable,False,18,13,2,1
3643,18.75,13.25,1.272,0.1433,0.1433,1.92,6,high,house,gable,False,18,13,4,1
3644,18.0833,13.4167,1.352,0.1433,0.1433,1.28,4,high,house,gable,False,18,13,0,2
3645,18.4167,13.4167,1.314,0.1433,0.1433,2.24,7,high,house,gable,False,18,13,2,2
3646,18.5833,13.4167,1.295,0.1433,0.1433,1.28,4,high,house,gable,False,18,13,3,2
3647,18.9167,13.4167,1.256,0.1433,0.1433,0.96,3,high,house,hip,False,18,13,5,2
3648,18.0833,13.5833,1.355,0.1433,0.1433,1.6,5,high,house,gable,False,18,13,0,3
3649,18.25,13.5833,1.336,0.1433,0.1433,1.28,4,high,house,gable,False,18,13,1,3
3650,18.4167,13.5833,1.317,0.1433,0.1433,1.28,4,high,house,hip,False,18,13,2,3
3651,18.5833,13.5833,1.298,0.11,0.11,5.12,16,high,tower,flat,True,18,13,3,3
3652,18.9167,13.5833,1.26,0.1433,0.1433,1.28,4,high,house,gable,False,18,13,5,3
3653,18.5833,13.75,1.301,0.1433,0.1433,1.92,6,high,house,gable,False,18,13,3,4
3654,18.75,13.75,1.282,0.1433,0.1433,1.6,5,high,house,gable,False,18,13,4,4
3655,18.25,13.9167,1.341,0.1433,0.1433,0.96,3,high,house,gable,False,18,13,1,5
3656,18.4167,13.9167,1.322,0.1433,0.1433,1.6,5,high,house,gable,False,18,13,2,5
3657,18.5833,13.9167,1.303,0.1433,0.1433,1.28,4,high,house,hip,False,18,13,3,5
3658,18.75,13.9167,1.284,0.1433,0.1433,1.92,6,high,house,gable,False,18,13,4,5
3659,18.9167,13.9167,1.265,0.1433,0.1433,1.92,6,high,house,gable,False,18,13,5,5
3660,20.0833,13.0833,1.114,0.1433,0.1433,1.92,6,high,house,hip,False,20,13,0,0
3661,20.25,13.0833,1.095,0.1433,0.1433,0.96,3,high,house,hip,False,20,13,1,0
3662,20.5833,13.0833,1.057,0.1433,0.1433,0.96,3,high,house,gable,False,20,13,3,0
3663,20.75,13.0833,1.038,0.1433,0.1433,1.28,4,high,house,gable,False,20,13,4,0
3664,20.9167,13.0833,1.019,0.1433,0.1433,1.28,4,high,house,hip,False,20,13,5,0
3665,20.0833,13.25,1.117,0.1433,0.1433,1.92,6,high,house,gable,False,20,13,0,1
3666,20.25,13.25,1.098,0.1433,0.1433,1.6,5,high,house,gable,False,20,13,1,1
3667,20.5833,13.25,1.06,0.1433,0.1433,0.96,3,high,house,gable,False,20,13,3,1
3668,20.9167,13.25,1.022,0.1433,0.1433,0.96,3,high,house,gable,False,20,13,5,1
3669,20.5833,13.4167,1.063,0.1433,0.1433,1.6,5,high,house,gable,False,20,13,3,2
3670,20.75,13.4167,1.044,0.1433,0.1433,1.28,4,high,house,gable,False,20,13,4,2
3671,20.9167,13.4167,1.025,0.1433,0.1433,1.28,4,high,house,gable,False,20,13,5,2
3672,20.0833,13.5833,1.123,0.1433,0.1433,1.28,4,high,house,gable,False,20,13,0,3
3673,20.25,13.5833,1.104,0.1433,0.1433,1.28,4,high,house,hip,False,20,13,1,3
3674,20.4167,13.5833,1.085,0.1433,0.1433,1.28,4,high,house,gable,False,20,13,2,3
3675,20.75,13.5833,1.046,0.1433,0.1433,1.6,5,high,house,gable,False,20,13,4,3
3676,20.9167,13.5833,1.027,0.1433,0.1433,0.96,3,high,house,gable,False,20,13,5,3
3677,20.0833,13.75,1.126,0.1433,0.1433,1.92,6,high,house,gable,False,20,13,0,4
3678,20.25,13.75,1.106,0.1433,0.1433,0.96,3,high,house,gable,False,20,13,1,4
3679,20.5833,13.75,1.068,0.1433,0.1433,1.92,6,high,house,hip,False,20,13,3,4
3680,20.75,13.75,1.049,0.1433,0.1433,1.28,4,high,house,hip,False,20,13,4,4
3681,20.0833,13.9167,1.128,0.1433,0.1433,1.28,4,high,house,gable,False,20,13,0,5
3682,20.25,13.9167,1.108,0.1433,0.1433,1.28,4,high,house,hip,False,20,13,1,5
3683,20.75,13.9167,1.05,0.1433,0.1433,1.6,5,high,house,gable,False,20,13,4,5
3684,20.9167,13.9167,1.031,0.1433,0.1433,1.92,6,high,house,hip,False,20,13,5,5
3685,21.0833,13.0833,1.0,0.1433,0.1433,1.28,4,high,house,hip,False,21,13,0,0
3686,21.25,13.0833,0.982,0.1433,0.1433,1.92,6,high,house,gable,False,21,13,1,0
3687,21.5833,13.0833,0.946,0.1433,0.1433,1.6,5,high,house,gable,False,21,13,3,0
3688,21.9167,13.0833,0.911,0.1433,0.1433,1.6,5,high,house,gable,False,21,13,5,0
3689,21.25,13.25,0.985,0.1433,0.1433,1.6,5,high,house,gable,False,21,13,1,1
3690,21.5833,13.25,0.949,0.1433,0.1433,1.6,5,high,house,gable,False,21,13,3,1
3691,21.75,13.25,0.931,0.1433,0.1433,0.96,3,high,house,gable,False,21,13,4,1
3692,21.9167,13.25,0.913,0.1433,0.1433,0.96,3,high,house,gable,False,21,13,5,1
3693,21.0833,13.4167,1.006,0.1433,0.1433,0.96,3,high,house,gable,False,21,13,0,2
3694,21.25,13.4167,0.988,0.1433,0.1433,1.92,6,high,house,gable,False,21,13,1,2
3695,21.9167,13.4167,0.916,0.1433,0.1433,0.96,3,high,house,gable,False,21,13,5,2
3696,21.0833,13.5833,1.009,0.1433,0.1433,0.96,3,high,house,gable,False,21,13,0,3
3697,21.4167,13.5833,0.972,0.1433,0.1433,1.28,4,high,house,hip,False,21,13,2,3
3698,21.5833,13.5833,0.953,0.1433,0.1433,2.24,7,high,house,gable,False,21,13,3,3
3699,21.9167,13.5833,0.918,0.1433,0.1433,1.28,4,high,house,hip,False,21,13,5,3
3700,21.0833,13.75,1.011,0.1433,0.1433,1.6,5,high,house,gable,False,21,13,0,4
3701,21.25,13.75,0.992,0.1433,0.1433,1.6,5,high,house,gable,False,21,13,1,4
3702,21.5833,13.75,0.955,0.1433,0.1433,1.92,6,high,house,gable,False,21,13,3,4
3703,21.9167,13.75,0.919,0.1433,0.1433,0.96,3,high,house,hip,False,21,13,5,4
3704,21.0833,13.9167,1.013,0.1433,0.1433,0.96,3,high,house,gable,False,21,13,0,5
3705,21.25,13.9167,0.994,0.1433,0.1433,1.28,4,high,house,gable,False,21,13,1,5
3706,21.5833,13.9167,0.957,0.1433,0.1433,1.92,6,high,house,gable,False,21,13,3,5
3707,22.0833,13.4167,0.898,0.1433,0.1433,1.92,6,high,house,gable,False,22,13,0,2
3708,22.25,13.4167,0.881,0.1433,0.1433,1.6,5,high,house,hip,False,22,13,1,2
3709,22.4167,13.4167,0.864,0.1433,0.1433,1.28,4,high,house,gable,False,22,13,2,2
3710,22.5833,13.4167,0.847,0.1433,0.1433,1.92,6,high,house,gable,False,22,13,3,2
3711,22.75,13.4167,0.831,0.1433,0.1433,1.6,5,high,house,gable,False,22,13,4,2
3712,22.9167,13.4167,0.814,0.1433,0.1433,1.28,4,high,house,hip,False,22,13,5,2
3713,22.0833,13.5833,0.9,0.1433,0.1433,1.6,5,high,house,gable,False,22,13,0,3
3714,22.4167,13.5833,0.866,0.1433,0.1433,1.6,5,high,house,gable,False,22,13,2,3
3715,22.75,13.5833,0.832,0.1433,0.1433,1.28,4,high,house,gable,False,22,13,4,3
3716,22.9167,13.5833,0.816,0.1433,0.1433,0.96,3,high,house,hip,False,22,13,5,3
3717,22.0833,13.75,0.902,0.1433,0.1433,1.28,4,high,house,gable,False,22,13,0,4
3718,22.25,13.75,0.884,0.1433,0.1433,0.96,3,high,house,gable,False,22,13,1,4
3719,22.4167,13.75,0.867,0.1433,0.1433,0.96,3,high,house,gable,False,22,13,2,4
3720,22.75,13.75,0.834,0.1433,0.1433,0.96,3,high,house,gable,False,22,13,4,4
3721,22.0833,13.9167,0.903,0.1433,0.1433,1.6,5,high,house,gable,False,22,13,0,5
3722,22.25,13.9167,0.886,0.1433,0.1433,1.6,5,high,house,gable,False,22,13,1,5
3723,22.4167,13.9167,0.869,0.1433,0.1433,1.6,5,high,house,gable,False,22,13,2,5
3724,22.5833,13.9167,0.852,0.1433,0.1433,1.92,6,high,house,gable,False,22,13,3,5
3725,22.75,13.9167,0.835,0.1433,0.1433,1.6,5,high,house,gable,False,22,13,4,5
3726,22.9167,13.9167,0.819,0.1433,0.1433,0.96,3,high,house,gable,False,22,13,5,5
3727,24.4167,13.0833,0.679,0.1433,0.1433,1.28,4,high,house,hip,False,24,13,2,0
3728,24.5833,13.0833,0.666,0.1433,0.1433,1.92,6,high,house,hip,False,24,13,3,0
3729,24.75,13.0833,0.653,0.1433,0.1433,1.92,6,high,house,gable,False,24,13,4,0
3730,24.9167,13.0833,0.64,0.1433,0.1433,1.6,5,high,house,gable,False,24,13,5,0
3731,24.4167,13.25,0.68,0.1433,0.1433,1.6,5,high,house,gable,False,24,13,2,1
3732,24.9167,13.25,0.641,0.1433,0.1433,1.92,6,high,house,gable,False,24,13,5,1
3733,24.4167,13.4167,0.681,0.1433,0.1433,2.24,7,high,house,gable,False,24,13,2,2
3734,24.75,13.4167,0.655,0.1433,0.1433,0.96,3,high,house,gable,False,24,13,4,2
3735,24.0833,13.5833,0.71,0.1433,0.1433,1.92,6,high,house,gable,False,24,13,0,3
3736,24.4167,13.5833,0.683,0.1433,0.1433,1.6,5,high,house,gable,False,24,13,2,3
3737,24.5833,13.5833,0.669,0.1433,0.1433,2.24,7,high,house,gable,False,24,13,3,3
3738,24.75,13.5833,0.656,0.1433,0.1433,1.6,5,high,house,gable,False,24,13,4,3
3739,24.4167,13.75,0.684,0.1433,0.1433,1.92,6,high,house,hip,False,24,13,2,4
3740,24.5833,13.75,0.67,0.1433,0.1433,1.6,5,high,house,gable,False,24,13,3,4
3741,24.9167,13.75,0.644,0.1433,0.1433,0.96,3,high,house,gable,False,24,13,5,4
3742,24.4167,13.9167,0.684,0.1433,0.1433,0.96,3,high,house,gable,False,24,13,2,5
3743,24.5833,13.9167,0.671,0.1433,0.1433,0.96,3,high,house,gable,False,24,13,3,5
3744,24.75,13.9167,0.658,0.1433,0.1433,0.96,3,high,house,gable,False,24,13,4,5
3745,24.9167,13.9167,0.645,0.1433,0.1433,1.28,4,high,house,gable,False,24,13,5,5
3746,25.0833,13.0833,0.628,0.1433,0.1433,0.64,2,medium,house,gable,False,25,13,0,0
3747,25.25,13.0833,0.616,0.1433,0.1433,1.28,4,medium,house,gable,False,25,13,1,0
3748,25.0833,13.25,0.629,0.1433,0.1433,0.64,2,medium,house,gable,False,25,13,0,1
3749,25.25,13.4167,0.618,0.1433,0.1433,0.64,2,medium,house,hip,False,25,13,1,2
3750,25.0833,13.5833,0.631,0.1433,0.1433,0.64,2,medium,house,hip,False,25,13,0,3
3751,25.25,13.5833,0.618,0.1433,0.1433,0.96,3,medium,house,gable,False,25,13,1,3
3752,25.5833,13.5833,0.595,0.1433,0.1433,0.96,3,medium,house,hip,False,25,13,3,3
3753,25.25,13.75,0.619,0.1433,0.1433,0.64,2,medium,house,gable,False,25,13,1,4
3754,25.4167,13.75,0.607,0.1433,0.1433,0.64,2,medium,house,gable,False,25,13,2,4
3755,25.5833,13.75,0.595,0.1433,0.1433,1.28,4,medium,house,gable,False,25,13,3,4
3756,25.75,13.75,0.584,0.1433,0.1433,0.64,2,medium,house,hip,False,25,13,4,4
3757,25.9167,13.75,0.573,0.1433,0.1433,0.64,2,medium,house,gable,False,25,13,5,4
3758,25.5833,13.9167,0.596,0.1433,0.1433,1.28,4,medium,house,hip,False,25,13,3,5
3759,25.9167,13.9167,0.573,0.1433,0.1433,0.64,2,medium,house,gable,False,25,13,5,5
3760,26.0833,13.0833,0.559,0.1433,0.1433,1.28,4,medium,house,gable,False,26,13,0,0
3761,26.4167,13.0833,0.538,0.1433,0.1433,1.28,4,medium,house,gable,False,26,13,2,0
3762,26.5833,13.0833,0.528,0.1433,0.1433,1.28,4,medium,house,gable,False,26,13,3,0
3763,26.0833,13.25,0.56,0.1433,0.1433,1.28,4,medium,house,gable,False,26,13,0,1
3764,26.4167,13.25,0.539,0.1433,0.1433,0.64,2,medium,house,hip,False,26,13,2,1
3765,26.5833,13.25,0.528,0.1433,0.1433,0.64,2,medium,house,gable,False,26,13,3,1
3766,26.75,13.25,0.518,0.1433,0.1433,0.64,2,medium,house,gable,False,26,13,4,1
3767,26.0833,13.4167,0.56,0.1433,0.1433,0.96,3,medium,house,gable,False,26,13,0,2
3768,26.25,13.4167,0.55,0.1433,0.1433,1.28,4,medium,house,gable,False,26,13,1,2
3769,26.75,13.4167,0.519,0.1433,0.1433,0.64,2,medium,house,gable,False,26,13,4,2
3770,26.9167,13.4167,0.509,0.1433,0.1433,0.64,2,medium,house,hip,False,26,13,5,2
3771,26.0833,13.5833,0.561,0.1433,0.1433,0.64,2,medium,house,gable,False,26,13,0,3
3772,26.4167,13.5833,0.54,0.1433,0.1433,1.28,4,medium,house,hip,False,26,13,2,3
3773,26.5833,13.5833,0.529,0.1433,0.1433,0.64,2,medium,house,gable,False,26,13,3,3
3774,26.75,13.5833,0.519,0.1433,0.1433,1.28,4,medium,house,gable,False,26,13,4,3
3775,26.9167,13.5833,0.509,0.1433,0.1433,1.28,4,medium,house,hip,False,26,13,5,3
3776,26.4167,13.75,0.54,0.1433,0.1433,0.96,3,medium,house,gable,False,26,13,2,4
3777,26.75,13.75,0.519,0.1433,0.1433,0.96,3,medium,house,gable,False,26,13,4,4
3778,26.9167,13.75,0.509,0.1433,0.1433,0.96,3,medium,house,gable,False,26,13,5,4
3779,26.5833,13.9167,0.53,0.1433,0.1433,0.64,2,medium,house,gable,False,26,13,3,5
3780,26.75,13.9167,0.52,0.1433,0.1433,1.28,4,medium,house,gable,False,26,13,4,5
3781,27.0833,13.0833,0.499,0.1433,0.1433,0.64,2,medium,house,gable,False,27,13,0,0
3782,27.25,13.0833,0.489,0.1433,0.1433,1.28,4,medium,house,gable,False,27,13,1,0
3783,27.4167,13.0833,0.48,0.1433,0.1433,0.64,2,medium,house,hip,False,27,13,2,0
3784,27.75,13.0833,0.462,0.1433,0.1433,0.64,2,medium,house,gable,False,27,13,4,0
3785,27.9167,13.0833,0.453,0.1433,0.1433,0.96,3,medium,house,gable,False,27,13,5,0
3786,27.0833,13.25,0.499,0.1433,0.1433,1.28,4,medium,house,gable,False,27,13,0,1
3787,27.4167,13.25,0.48,0.1433,0.1433,1.28,4,medium,house,hip,False,27,13,2,1
3788,27.9167,13.25,0.453,0.1433,0.1433,0.64,2,medium,house,gable,False,27,13,5,1
3789,27.25,13.4167,0.49,0.1433,0.1433,1.28,4,medium,house,gable,False,27,13,1,2
3790,27.4167,13.4167,0.48,0.1433,0.1433,0.96,3,medium,house,gable,False,27,13,2,2
3791,27.9167,13.4167,0.453,0.1433,0.1433,1.28,4,medium,house,gable,False,27,13,5,2
3792,27.25,13.5833,0.49,0.1433,0.1433,1.28,4,medium,house,hip,False,27,13,1,3
3793,27.4167,13.5833,0.48,0.1433,0.1433,1.28,4,medium,house,hip,False,27,13,2,3
3794,27.5833,13.5833,0.471,0.1433,0.1433,0.64,2,medium,house,gable,False,27,13,3,3
3795,2.5833,14.0833,0.613,0.1433,0.1433,0.64,2,medium,house,gable,False,2,14,3,0
3796,2.75,14.0833,0.641,0.1433,0.1433,0.96,3,medium,house,gable,False,2,14,4,0
3797,2.9167,14.0833,0.67,0.1433,0.1433,0.96,3,medium,house,gable,False,2,14,5,0
3798,2.25,14.25,0.556,0.1433,0.1433,0.64,2,medium,house,gable,False,2,14,1,1
3799,2.75,14.25,0.642,0.1433,0.1433,0.96,3,medium,house,gable,False,2,14,4,1
3800,2.75,14.4167,0.642,0.1433,0.1433,0.96,3,medium,house,gable,False,2,14,4,2
3801,2.9167,14.4167,0.671,0.1433,0.1433,1.28,4,medium,house,hip,False,2,14,5,2
3802,2.4167,14.5833,0.585,0.1433,0.1433,0.64,2,medium,house,hip,False,2,14,2,3
3803,2.5833,14.5833,0.614,0.1433,0.1433,1.28,4,medium,house,gable,False,2,14,3,3
3804,2.75,14.5833,0.642,0.1433,0.1433,0.96,3,medium,house,gable,False,2,14,4,3
3805,2.9167,14.5833,0.671,0.1433,0.1433,0.96,3,medium,house,gable,False,2,14,5,3
3806,2.0833,14.75,0.528,0.1433,0.1433,0.96,3,medium,house,hip,False,2,14,0,4
3807,2.4167,14.75,0.585,0.1433,0.1433,1.28,4,medium,house,gable,False,2,14,2,4
3808,2.75,14.75,0.643,0.1433,0.1433,1.28,4,medium,house,gable,False,2,14,4,4
3809,2.9167,14.75,0.672,0.1433,0.1433,0.96,3,medium,house,gable,False,2,14,5,4
3810,2.25,14.9167,0.557,0.1433,0.1433,0.96,3,medium,house,gable,False,2,14,1,5
3811,2.4167,14.9167,0.586,0.1433,0.1433,0.96,3,medium,house,gable,False,2,14,2,5
3812,2.5833,14.9167,0.614,0.1433,0.1433,0.96,3,medium,house,gable,False,2,14,3,5
3813,2.75,14.9167,0.643,0.1433,0.1433,1.28,4,medium,house,hip,False,2,14,4,5
3814,3.0833,14.0833,0.699,0.1433,0.1433,0.96,3,medium,house,gable,False,3,14,0,0
3815,3.25,14.0833,0.728,0.1433,0.1433,0.64,2,medium,house,gable,False,3,14,1,0
3816,3.0833,14.25,0.7,0.1433,0.1433,0.64,2,medium,house,gable,False,3,14,0,1
3817,3.25,14.25,0.728,0.1433,0.1433,0.64,2,medium,house,gable,False,3,14,1,1
3818,3.4167,14.25,0.757,0.1433,0.1433,0.64,2,medium,house,hip,False,3,14,2,1
3819,3.5833,14.25,0.786,0.1433,0.1433,1.28,4,medium,house,gable,False,3,14,3,1
3820,3.75,14.25,0.815,0.1433,0.1433,1.28,4,medium,house,gable,False,3,14,4,1
3821,3.25,14.4167,0.729,0.1433,0.1433,0.96,3,medium,house,gable,False,3,14,1,2
3822,3.4167,14.4167,0.758,0.1433,0.1433,0.64,2,medium,house,hip,False,3,14,2,2
3823,3.5833,14.4167,0.787,0.1433,0.1433,0.64,2,medium,house,gable,False,3,14,3,2
3824,3.5833,14.5833,0.787,0.1433,0.1433,0.64,2,medium,house,gable,False,3,14,3,3
3825,3.75,14.5833,0.816,0.1433,0.1433,0.64,2,medium,house,gable,False,3,14,4,3
3826,3.4167,14.75,0.758,0.1433,0.1433,0.96,3,medium,house,hip,False,3,14,2,4
3827,3.9167,14.75,0.845,0.1433,0.1433,0.96,3,medium,house,gable,False,3,14,5,4
3828,3.25,14.9167,0.73,0.1433,0.1433,0.96,3,medium,house,gable,False,3,14,1,5
3829,3.4167,14.9167,0.759,0.1433,0.1433,1.28,4,medium,house,hip,False,3,14,2,5
3830,3.5833,14.9167,0.788,0.1433,0.1433,0.64,2,medium,house,gable,False,3,14,3,5
3831,3.75,14.9167,0.816,0.1433,0.1433,0.96,3,medium,house,hip,False,3,14,4,5
3832,3.9167,14.9167,0.845,0.1433,0.1433,1.28,4,medium,house,hip,False,3,14,5,5
3833,4.0833,14.0833,0.872,0.1433,0.1433,1.28,4,high,house,gable,False,4,14,0,0
3834,4.25,14.0833,0.901,0.1433,0.1433,1.6,5,high,house,hip,False,4,14,1,0
3835,4.4167,14.0833,0.929,0.1433,0.1433,1.28,4,high,house,gable,False,4,14,2,0
3836,4.0833,14.25,0.873,0.1433,0.1433,1.6,5,high,house,gable,False,4,14,0,1
3837,4.4167,14.25,0.93,0.1433,0.1433,1.92,6,high,house,gable,False,4,14,2,1
3838,4.75,14.25,0.986,0.1433,0.1433,1.92,6,high,house,hip,False,4,14,4,1
3839,4.9167,14.25,1.014,0.1433,0.1433,1.28,4,high,house,hip,False,4,14,5,1
3840,4.0833,14.4167,0.873,0.1433,0.1433,0.96,3,high,house,gable,False,4,14,0,2
3841,4.4167,14.4167,0.93,0.1433,0.1433,1.92,6,high,house,hip,False,4,14,2,2
3842,4.75,14.4167,0.987,0.1433,0.1433,1.6,5,high,house,gable,False,4,14,4,2
3843,4.9167,14.4167,1.015,0.1433,0.1433,1.6,5,high,house,gable,False,4,14,5,2
3844,4.0833,14.5833,0.874,0.1433,0.1433,0.96,3,high,house,gable,False,4,14,0,3
3845,4.4167,14.5833,0.931,0.1433,0.1433,1.6,5,high,house,hip,False,4,14,2,3
3846,4.75,14.5833,0.987,0.1433,0.1433,1.28,4,high,house,gable,False,4,14,4,3
3847,4.9167,14.5833,1.015,0.1433,0.1433,1.6,5,high,house,gable,False,4,14,5,3
3848,4.0833,14.75,0.874,0.1433,0.1433,1.28,4,high,house,gable,False,4,14,0,4
3849,4.4167,14.75,0.931,0.1433,0.1433,1.92,6,high,house,gable,False,4,14,2,4
3850,4.75,14.75,0.987,0.1433,0.1433,0.96,3,high,house,hip,False,4,14,4,4
3851,4.0833,14.9167,0.874,0.1433,0.1433,1.92,6,high,house,gable,False,4,14,0,5
3852,4.25,14.9167,0.903,0.1433,0.1433,1.92,6,high,house,hip,False,4,14,1,5
3853,4.4167,14.9167,0.931,0.1433,0.1433,0.96,3,high,house,hip,False,4,14,2,5
3854,5.0833,14.0833,1.041,0.1433,0.1433,1.6,5,high,house,gable,False,5,14,0,0
3855,5.25,14.0833,1.069,0.1433,0.1433,0.96,3,high,house,gable,False,5,14,1,0
3856,5.4167,14.0833,1.096,0.1433,0.1433,0.96,3,high,house,hip,False,5,14,2,0
3857,5.5833,14.0833,1.123,0.1433,0.1433,1.6,5,high,house,gable,False,5,14,3,0
3858,5.75,14.0833,1.149,0.1433,0.1433,1.92,6,high,house,gable,False,5,14,4,0
3859,5.0833,14.25,1.042,0.1433,0.1433,1.6,5,high,house,hip,False,5,14,0,1
3860,5.25,14.25,1.069,0.1433,0.1433,1.6,5,high,house,gable,False,5,14,1,1
3861,5.5833,14.25,1.123,0.1433,0.1433,0.96,3,high,house,gable,False,5,14,3,1
3862,5.9167,14.25,1.176,0.1433,0.1433,1.92,6,high,house,hip,False,5,14,5,1
3863,5.5833,14.4167,1.124,0.1433,0.1433,1.28,4,high,house,gable,False,5,14,3,2
3864,5.75,14.4167,1.15,0.1433,0.1433,0.96,3,high,house,gable,False,5,14,4,2
3865,5.9167,14.4167,1.177,0.1433,0.1433,1.92,6,high,house,hip,False,5,14,5,2
3866,5.5833,14.5833,1.124,0.1433,0.1433,1.92,6,high,house,gable,False,5,14,3,3
3867,5.75,14.5833,1.151,0.1433,0.1433,1.6,5,high,house,gable,False,5,14,4,3
3868,5.9167,14.75,1.177,0.1433,0.1433,1.28,4,high,house,gable,False,5,14,5,4
3869,5.75,14.9167,1.151,0.1433,0.1433,1.6,5,high,house,gable,False,5,14,4,5
3870,5.9167,14.9167,1.177,0.1433,0.1433,1.28,4,high,house,gable,False,5,14,5,5
3871,6.0833,14.75,1.203,0.1433,0.1433,0.64,2,low,house,gable,False,6,14,0,4
3872,6.25,14.75,1.228,0.1433,0.1433,0.64,2,low,house,gable,False,6,14,1,4
3873,6.0833,14.9167,1.203,0.1433,0.1433,0.64,2,low,house,hip,False,6,14,0,5
3874,6.25,14.9167,1.228,0.1433,0.1433,0.96,3,low,house,gable,False,6,14,1,5
3875,7.0833,14.0833,1.347,0.1433,0.1433,1.6,5,high,house,hip,False,7,14,0,0
3876,7.25,14.0833,1.37,0.1433,0.1433,1.92,6,high,house,gable,False,7,14,1,0
3877,7.5833,14.0833,1.414,0.1433,0.1433,1.28,4,high,house,hip,False,7,14,3,0
3878,7.75,14.0833,1.435,0.1433,0.1433,1.6,5,high,house,gable,False,7,14,4,0
3879,7.9167,14.0833,1.455,0.1433,0.1433,1.6,5,high,house,gable,False,7,14,5,0
3880,7.0833,14.25,1.348,0.1433,0.1433,1.28,4,high,house,gable,False,7,14,0,1
3881,7.4167,14.25,1.393,0.1433,0.1433,1.92,6,high,house,gable,False,7,14,2,1
3882,7.5833,14.25,1.415,0.1433,0.1433,1.92,6,high,house,gable,False,7,14,3,1
3883,7.9167,14.25,1.456,0.1433,0.1433,0.96,3,high,house,gable,False,7,14,5,1
3884,7.0833,14.4167,1.349,0.1433,0.1433,1.28,4,high,house,hip,False,7,14,0,2
3885,7.25,14.4167,1.372,0.1433,0.1433,1.92,6,high,house,gable,False,7,14,1,2
3886,7.5833,14.4167,1.416,0.1433,0.1433,1.6,5,high,house,gable,False,7,14,3,2
3887,7.9167,14.4167,1.457,0.1433,0.1433,1.28,4,high,house,gable,False,7,14,5,2
3888,7.0833,14.5833,1.349,0.1433,0.1433,1.92,6,high,house,gable,False,7,14,0,3
3889,7.25,14.5833,1.372,0.1433,0.1433,1.92,6,high,house,gable,False,7,14,1,3
3890,7.5833,14.5833,1.416,0.1433,0.1433,2.24,7,high,house,gable,False,7,14,3,3
3891,7.9167,14.5833,1.457,0.1433,0.1433,1.6,5,high,house,hip,False,7,14,5,3
3892,7.0833,14.75,1.349,0.1433,0.1433,1.6,5,high,house,gable,False,7,14,0,4
3893,7.25,14.75,1.372,0.1433,0.1433,1.28,4,high,house,hip,False,7,14,1,4
3894,7.75,14.75,1.437,0.1433,0.1433,0.96,3,high,house,gable,False,7,14,4,4
3895,7.9167,14.75,1.458,0.1433,0.1433,1.28,4,high,house,gable,False,7,14,5,4
3896,7.0833,14.9167,1.349,0.1433,0.1433,1.92,6,high,house,hip,False,7,14,0,5
3897,7.25,14.9167,1.372,0.1433,0.1433,1.28,4,high,house,gable,False,7,14,1,5
3898,7.75,14.9167,1.437,0.1433,0.1433,0.96,3,high,house,gable,False,7,14,4,5
3899,7.9167,14.9167,1.457,0.1433,0.1433,1.92,6,high,house,gable,False,7,14,5,5
3900,8.0833,14.0833,1.475,0.1433,0.1433,0.96,3,high,house,gable,False,8,14,0,0
3901,8.25,14.0833,1.495,0.1433,0.1433,0.96,3,high,house,gable,False,8,14,1,0
3902,8.4167,14.0833,1.513,0.1433,0.1433,0.96,3,high,house,gable,False,8,14,2,0
3903,8.5833,14.0833,1.531,0.1433,0.1433,0.96,3,high,house,hip,False,8,14,3,0
3904,8.0833,14.25,1.476,0.1433,0.1433,1.28,4,high,house,hip,False,8,14,0,1
